MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
01/12/2023,Lucerne / Lake Lucerne,Egypt,140
01/12/2023,Lucerne / Lake Lucerne,Other North African countries,157
01/12/2023,Lucerne / Lake Lucerne,South Africa,700
01/12/2023,Lucerne / Lake Lucerne,Other African countries,290
01/12/2023,Lucerne / Lake Lucerne,Bahrain,62
01/12/2023,Lucerne / Lake Lucerne,Israel,450
01/12/2023,Lucerne / Lake Lucerne,India,3450
01/12/2023,Lucerne / Lake Lucerne,Japan,523
01/12/2023,Lucerne / Lake Lucerne,Other South-East Asian countries,957
01/12/2023,Lucerne / Lake Lucerne,Qatar,421
01/12/2023,Lucerne / Lake Lucerne,Kuwait,258
01/12/2023,Lucerne / Lake Lucerne,Australia,5564
01/12/2023,Lucerne / Lake Lucerne,"Australia, New Zealand, Oceania",0
01/12/2023,Lucerne / Lake Lucerne,China,5389
01/12/2023,Lucerne / Lake Lucerne,Gulf States,0
01/12/2023,Lucerne / Lake Lucerne,Hong Kong,1044
01/12/2023,Lucerne / Lake Lucerne,Indonesia,1904
01/12/2023,Lucerne / Lake Lucerne,South Korea,1227
01/12/2023,Lucerne / Lake Lucerne,Malaysia,1923
01/12/2023,Lucerne / Lake Lucerne,Philippines,1279
01/12/2023,Lucerne / Lake Lucerne,"New Zealand, Oceania",253
01/12/2023,Lucerne / Lake Lucerne,Singapore,5899
01/12/2023,Lucerne / Lake Lucerne,Oman,234
01/12/2023,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),1397
01/12/2023,Lucerne / Lake Lucerne,Thailand,2825
01/12/2023,Lucerne / Lake Lucerne,Other West Asian countries,240
01/12/2023,Lucerne / Lake Lucerne,Estonia,224
01/12/2023,Lucerne / Lake Lucerne,Latvia,294
01/12/2023,Lucerne / Lake Lucerne,Lithuania,119
01/12/2023,Lucerne / Lake Lucerne,Saudi Arabia,665
01/12/2023,Lucerne / Lake Lucerne,United Arab Emirates,2363
01/12/2023,Lucerne / Lake Lucerne,Serbia and Montenegro,0
01/12/2023,Lucerne / Lake Lucerne,Croatia,221
01/12/2023,Lucerne / Lake Lucerne,Romania,604
01/12/2023,Lucerne / Lake Lucerne,Russia,695
01/12/2023,Lucerne / Lake Lucerne,Slovakia,97
01/12/2023,Lucerne / Lake Lucerne,Slovenia,250
01/12/2023,Lucerne / Lake Lucerne,Czechia,354
01/12/2023,Lucerne / Lake Lucerne,Ukraine,643
01/12/2023,Lucerne / Lake Lucerne,Serbia,161
01/12/2023,Basel Region,Switzerland,59638
01/12/2023,Basel Region,Baltic States,0
01/12/2023,Basel Region,Germany,15387
01/12/2023,Basel Region,France,5618
01/12/2023,Basel Region,Italy,9123
01/12/2023,Basel Region,Austria,1095
01/12/2023,Basel Region,United Kingdom,9129
01/12/2023,Basel Region,Irland,1043
01/12/2023,Basel Region,Netherlands,3503
01/12/2023,Basel Region,Belgium,1192
01/12/2023,Basel Region,Luxembourg,565
01/12/2023,Basel Region,Denmark,490
01/12/2023,Basel Region,Sweden,459
01/12/2023,Basel Region,Norway,207
01/12/2023,Basel Region,Finland,181
01/12/2023,Basel Region,Spain,8497
01/12/2023,Basel Region,Portugal,3515
01/12/2023,Basel Region,Greece,1202
01/12/2023,Basel Region,Turkey,4342
01/12/2023,Basel Region,Other European countries,941
01/12/2023,Basel Region,Liechtenstein,122
01/12/2023,Basel Region,Iceland,80
01/12/2023,Basel Region,Poland,992
01/12/2023,Basel Region,Hungary,877
01/12/2023,Basel Region,Belarus,29
01/12/2023,Basel Region,Bulgaria,303
01/12/2023,Basel Region,Malta,171
01/12/2023,Basel Region,Cyprus,437
01/12/2023,Basel Region,Chile,74
01/12/2023,Basel Region,United States,17728
01/12/2023,Basel Region,Canada,1157
01/12/2023,Basel Region,Mexico,366
01/12/2023,Basel Region,Brazil,715
01/12/2023,Basel Region,Argentina,170
01/12/2023,Basel Region,"Central America, Caribbean",0
01/12/2023,Basel Region,Other South American countries,259
01/12/2023,Basel Region,Other Central American countries,321
01/12/2023,Basel Region,Egypt,218
01/12/2023,Basel Region,Other North African countries,283
01/12/2023,Basel Region,South Africa,186
01/12/2023,Basel Region,Other African countries,398
01/12/2023,Basel Region,Bahrain,8
01/12/2023,Basel Region,Israel,383
01/12/2023,Basel Region,India,940
01/12/2023,Basel Region,Japan,857
01/12/2023,Basel Region,Other South-East Asian countries,527
01/12/2023,Basel Region,Qatar,192
01/12/2023,Basel Region,Kuwait,98
01/12/2023,Basel Region,Australia,2081
01/12/2023,Basel Region,"Australia, New Zealand, Oceania",0
01/12/2023,Basel Region,China,952
01/12/2023,Basel Region,Gulf States,0
01/12/2023,Basel Region,Hong Kong,194
01/12/2023,Basel Region,Indonesia,415
01/12/2023,Basel Region,South Korea,886
01/12/2023,Basel Region,Malaysia,257
01/12/2023,Basel Region,Philippines,306
01/12/2023,Basel Region,"New Zealand, Oceania",226
01/12/2023,Basel Region,Singapore,640
01/12/2023,Basel Region,Oman,32
01/12/2023,Basel Region,Taiwan (Chinese Taipei),157
01/12/2023,Basel Region,Thailand,387
01/12/2023,Basel Region,Other West Asian countries,320
01/12/2023,Basel Region,Estonia,39
01/12/2023,Basel Region,Latvia,75
01/12/2023,Basel Region,Lithuania,39
01/12/2023,Basel Region,Saudi Arabia,251
01/12/2023,Basel Region,United Arab Emirates,514
01/12/2023,Basel Region,Serbia and Montenegro,0
01/12/2023,Basel Region,Croatia,247
01/12/2023,Basel Region,Romania,1875
01/12/2023,Basel Region,Russia,350
01/12/2023,Basel Region,Slovakia,108
01/12/2023,Basel Region,Slovenia,159
01/12/2023,Basel Region,Czechia,386
01/12/2023,Basel Region,Ukraine,30
01/12/2023,Basel Region,Serbia,441
01/12/2023,Bern Region,Switzerland,178674
01/12/2023,Bern Region,Baltic States,0
01/12/2023,Bern Region,Germany,30133
01/12/2023,Bern Region,France,10041
01/12/2023,Bern Region,Italy,8965
01/12/2023,Bern Region,Austria,1574
01/12/2023,Bern Region,United Kingdom,15632
01/12/2023,Bern Region,Irland,1096
01/12/2023,Bern Region,Netherlands,8018
01/12/2023,Bern Region,Belgium,2494
01/12/2023,Bern Region,Luxembourg,1930
01/12/2023,Bern Region,Denmark,650
01/12/2023,Bern Region,Sweden,688
01/12/2023,Bern Region,Norway,164
01/12/2023,Bern Region,Finland,272
01/12/2023,Bern Region,Spain,4958
01/12/2023,Bern Region,Portugal,1302
01/12/2023,Bern Region,Greece,1414
01/12/2023,Bern Region,Turkey,2174
01/12/2023,Bern Region,Other European countries,982
01/12/2023,Bern Region,Liechtenstein,173
01/12/2023,Bern Region,Iceland,35
01/12/2023,Bern Region,Poland,1097
01/12/2023,Bern Region,Hungary,430
01/12/2023,Bern Region,Belarus,14
01/12/2023,Bern Region,Bulgaria,429
01/12/2023,Bern Region,Malta,517
01/12/2023,Bern Region,Cyprus,242
01/12/2023,Bern Region,Chile,137
01/12/2023,Bern Region,United States,18610
01/12/2023,Bern Region,Canada,1116
01/12/2023,Bern Region,Mexico,1652
01/12/2023,Bern Region,Brazil,4121
01/12/2023,Bern Region,Argentina,274
01/12/2023,Bern Region,"Central America, Caribbean",0
01/12/2023,Bern Region,Other South American countries,617
01/12/2023,Bern Region,Other Central American countries,917
01/12/2023,Bern Region,Egypt,173
01/12/2023,Bern Region,Other North African countries,920
01/12/2023,Bern Region,South Africa,1046
01/12/2023,Bern Region,Other African countries,379
01/12/2023,Bern Region,Bahrain,129
01/12/2023,Bern Region,Israel,564
01/12/2023,Bern Region,India,5941
01/12/2023,Bern Region,Japan,1316
01/12/2023,Bern Region,Other South-East Asian countries,1374
01/12/2023,Bern Region,Qatar,585
01/12/2023,Bern Region,Kuwait,531
01/12/2023,Bern Region,Australia,6728
01/12/2023,Bern Region,"Australia, New Zealand, Oceania",0
01/12/2023,Bern Region,China,7621
01/12/2023,Bern Region,Gulf States,0
01/12/2023,Bern Region,Hong Kong,1665
01/12/2023,Bern Region,Indonesia,5133
01/12/2023,Bern Region,South Korea,9691
01/12/2023,Bern Region,Malaysia,5127
01/12/2023,Bern Region,Philippines,1980
01/12/2023,Bern Region,"New Zealand, Oceania",575
01/12/2023,Bern Region,Singapore,10290
01/12/2023,Bern Region,Oman,502
01/12/2023,Bern Region,Taiwan (Chinese Taipei),2502
01/12/2023,Bern Region,Thailand,4613
01/12/2023,Bern Region,Other West Asian countries,497
01/12/2023,Bern Region,Estonia,293
01/12/2023,Bern Region,Latvia,103
01/12/2023,Bern Region,Lithuania,140
01/12/2023,Bern Region,Saudi Arabia,1287
01/12/2023,Bern Region,United Arab Emirates,3508
01/12/2023,Bern Region,Serbia and Montenegro,0
01/12/2023,Bern Region,Croatia,195
01/12/2023,Bern Region,Romania,810
01/12/2023,Bern Region,Russia,538
01/12/2023,Bern Region,Slovakia,398
01/12/2023,Bern Region,Slovenia,173
01/12/2023,Bern Region,Czechia,644
01/12/2023,Bern Region,Ukraine,842
01/12/2023,Bern Region,Serbia,129
01/12/2023,Jura & Three-Lakes,Switzerland,20216
01/12/2023,Jura & Three-Lakes,Baltic States,0
01/12/2023,Jura & Three-Lakes,Germany,1848
01/12/2023,Jura & Three-Lakes,France,3915
01/12/2023,Jura & Three-Lakes,Italy,1193
01/12/2023,Jura & Three-Lakes,Austria,154
01/12/2023,Jura & Three-Lakes,United Kingdom,510
01/12/2023,Jura & Three-Lakes,Irland,68
01/12/2023,Jura & Three-Lakes,Netherlands,158
01/12/2023,Jura & Three-Lakes,Belgium,261
01/12/2023,Jura & Three-Lakes,Luxembourg,67
01/12/2023,Jura & Three-Lakes,Denmark,77
01/12/2023,Jura & Three-Lakes,Sweden,47
01/12/2023,Jura & Three-Lakes,Norway,9
01/12/2023,Jura & Three-Lakes,Finland,42
01/12/2023,Jura & Three-Lakes,Spain,361
01/12/2023,Jura & Three-Lakes,Portugal,252
01/12/2023,Jura & Three-Lakes,Greece,68
01/12/2023,Jura & Three-Lakes,Turkey,94
01/12/2023,Jura & Three-Lakes,Other European countries,27
01/12/2023,Jura & Three-Lakes,Liechtenstein,23
01/12/2023,Jura & Three-Lakes,Iceland,0
01/12/2023,Jura & Three-Lakes,Poland,44
01/12/2023,Jura & Three-Lakes,Hungary,23
01/12/2023,Jura & Three-Lakes,Belarus,2
01/12/2023,Jura & Three-Lakes,Bulgaria,8
01/12/2023,Jura & Three-Lakes,Malta,0
01/12/2023,Jura & Three-Lakes,Cyprus,0
01/12/2023,Jura & Three-Lakes,Chile,0
01/12/2023,Jura & Three-Lakes,United States,767
01/12/2023,Jura & Three-Lakes,Canada,81
01/12/2023,Jura & Three-Lakes,Mexico,22
01/12/2023,Jura & Three-Lakes,Brazil,48
01/12/2023,Jura & Three-Lakes,Argentina,1
01/12/2023,Jura & Three-Lakes,"Central America, Caribbean",0
01/12/2023,Jura & Three-Lakes,Other South American countries,69
01/12/2023,Jura & Three-Lakes,Other Central American countries,20
01/12/2023,Jura & Three-Lakes,Egypt,0
01/12/2023,Jura & Three-Lakes,Other North African countries,9
01/12/2023,Jura & Three-Lakes,South Africa,18
01/12/2023,Jura & Three-Lakes,Other African countries,35
01/12/2023,Jura & Three-Lakes,Bahrain,0
01/12/2023,Jura & Three-Lakes,Israel,48
01/12/2023,Jura & Three-Lakes,India,101
01/12/2023,Jura & Three-Lakes,Japan,47
01/12/2023,Jura & Three-Lakes,Other South-East Asian countries,22
01/12/2023,Jura & Three-Lakes,Qatar,2
01/12/2023,Jura & Three-Lakes,Kuwait,0
01/12/2023,Jura & Three-Lakes,Australia,81
01/12/2023,Jura & Three-Lakes,"Australia, New Zealand, Oceania",0
01/12/2023,Jura & Three-Lakes,China,121
01/12/2023,Jura & Three-Lakes,Gulf States,0
01/12/2023,Jura & Three-Lakes,Hong Kong,35
01/12/2023,Jura & Three-Lakes,Indonesia,186
01/12/2023,Jura & Three-Lakes,South Korea,38
01/12/2023,Jura & Three-Lakes,Malaysia,185
01/12/2023,Jura & Three-Lakes,Philippines,9
01/12/2023,Jura & Three-Lakes,"New Zealand, Oceania",8
01/12/2023,Jura & Three-Lakes,Singapore,26
01/12/2023,Jura & Three-Lakes,Oman,0
01/12/2023,Jura & Three-Lakes,Taiwan (Chinese Taipei),10
01/12/2023,Jura & Three-Lakes,Thailand,32
01/12/2023,Jura & Three-Lakes,Other West Asian countries,25
01/12/2023,Jura & Three-Lakes,Estonia,12
01/12/2023,Jura & Three-Lakes,Latvia,51
01/12/2023,Jura & Three-Lakes,Lithuania,6
01/12/2023,Jura & Three-Lakes,Saudi Arabia,2
01/12/2023,Jura & Three-Lakes,United Arab Emirates,11
01/12/2023,Jura & Three-Lakes,Serbia and Montenegro,0
01/12/2023,Jura & Three-Lakes,Croatia,10
01/12/2023,Jura & Three-Lakes,Romania,46
01/12/2023,Jura & Three-Lakes,Russia,19
01/12/2023,Jura & Three-Lakes,Slovakia,43
01/12/2023,Jura & Three-Lakes,Slovenia,3
01/12/2023,Jura & Three-Lakes,Czechia,79
01/12/2023,Jura & Three-Lakes,Ukraine,37
01/12/2023,Jura & Three-Lakes,Serbia,1
01/12/2023,Vaud,Switzerland,109934
01/12/2023,Vaud,Baltic States,0
01/12/2023,Vaud,Germany,6028
01/12/2023,Vaud,France,25558
01/12/2023,Vaud,Italy,7613
01/12/2023,Vaud,Austria,664
01/12/2023,Vaud,United Kingdom,8606
01/12/2023,Vaud,Irland,508
01/12/2023,Vaud,Netherlands,1841
01/12/2023,Vaud,Belgium,3551
01/12/2023,Vaud,Luxembourg,780
01/12/2023,Vaud,Denmark,482
01/12/2023,Vaud,Sweden,339
01/12/2023,Vaud,Norway,134
01/12/2023,Vaud,Finland,195
01/12/2023,Vaud,Spain,5270
01/12/2023,Vaud,Portugal,2339
01/12/2023,Vaud,Greece,1663
01/12/2023,Vaud,Turkey,589
01/12/2023,Vaud,Other European countries,900
01/12/2023,Vaud,Liechtenstein,56
01/12/2023,Vaud,Iceland,5
01/12/2023,Vaud,Poland,768
01/12/2023,Vaud,Hungary,191
01/12/2023,Vaud,Belarus,78
01/12/2023,Vaud,Bulgaria,152
01/12/2023,Vaud,Malta,78
01/12/2023,Vaud,Cyprus,220
01/12/2023,Vaud,Chile,72
01/12/2023,Vaud,United States,8591
01/12/2023,Vaud,Canada,805
01/12/2023,Vaud,Mexico,535
01/12/2023,Vaud,Brazil,1245
01/12/2023,Vaud,Argentina,66
01/12/2023,Vaud,"Central America, Caribbean",0
01/12/2023,Vaud,Other South American countries,430
01/12/2023,Vaud,Other Central American countries,647
01/12/2023,Vaud,Egypt,528
01/12/2023,Vaud,Other North African countries,597
01/12/2023,Vaud,South Africa,317
01/12/2023,Vaud,Other African countries,1123
01/12/2023,Vaud,Bahrain,92
01/12/2023,Vaud,Israel,221
01/12/2023,Vaud,India,1631
01/12/2023,Vaud,Japan,520
01/12/2023,Vaud,Other South-East Asian countries,678
01/12/2023,Vaud,Qatar,329
01/12/2023,Vaud,Kuwait,439
01/12/2023,Vaud,Australia,1579
01/12/2023,Vaud,"Australia, New Zealand, Oceania",0
01/12/2023,Vaud,China,2977
01/12/2023,Vaud,Gulf States,0
01/12/2023,Vaud,Hong Kong,269
01/12/2023,Vaud,Indonesia,717
01/12/2023,Vaud,South Korea,339
01/12/2023,Vaud,Malaysia,937
01/12/2023,Vaud,Philippines,341
01/12/2023,Vaud,"New Zealand, Oceania",120
01/12/2023,Vaud,Singapore,1542
01/12/2023,Vaud,Oman,92
01/12/2023,Vaud,Taiwan (Chinese Taipei),235
01/12/2023,Vaud,Thailand,756
01/12/2023,Vaud,Other West Asian countries,801
01/12/2023,Vaud,Estonia,27
01/12/2023,Vaud,Latvia,77
01/12/2023,Vaud,Lithuania,88
01/12/2023,Vaud,Saudi Arabia,1049
01/12/2023,Vaud,United Arab Emirates,1589
01/12/2023,Vaud,Serbia and Montenegro,0
01/12/2023,Vaud,Croatia,94
01/12/2023,Vaud,Romania,423
01/12/2023,Vaud,Russia,632
01/12/2023,Vaud,Slovakia,46
01/12/2023,Vaud,Slovenia,40
01/12/2023,Vaud,Czechia,238
01/12/2023,Vaud,Ukraine,725
01/12/2023,Vaud,Serbia,154
01/12/2023,Geneva,Switzerland,76433
01/12/2023,Geneva,Baltic States,0
01/12/2023,Geneva,Germany,5942
01/12/2023,Geneva,France,30058
01/12/2023,Geneva,Italy,9283
01/12/2023,Geneva,Austria,953
01/12/2023,Geneva,United Kingdom,32821
01/12/2023,Geneva,Irland,1578
01/12/2023,Geneva,Netherlands,2952
01/12/2023,Geneva,Belgium,2999
01/12/2023,Geneva,Luxembourg,735
01/12/2023,Geneva,Denmark,967
01/12/2023,Geneva,Sweden,1082
01/12/2023,Geneva,Norway,597
01/12/2023,Geneva,Finland,633
01/12/2023,Geneva,Spain,11084
01/12/2023,Geneva,Portugal,4771
01/12/2023,Geneva,Greece,2561
01/12/2023,Geneva,Turkey,1706
01/12/2023,Geneva,Other European countries,2040
01/12/2023,Geneva,Liechtenstein,57
01/12/2023,Geneva,Iceland,81
01/12/2023,Geneva,Poland,979
01/12/2023,Geneva,Hungary,445
01/12/2023,Geneva,Belarus,82
01/12/2023,Geneva,Bulgaria,632
01/12/2023,Geneva,Malta,232
01/12/2023,Geneva,Cyprus,400
01/12/2023,Geneva,Chile,251
01/12/2023,Geneva,United States,23726
01/12/2023,Geneva,Canada,3098
01/12/2023,Geneva,Mexico,1815
01/12/2023,Geneva,Brazil,3878
01/12/2023,Geneva,Argentina,356
01/12/2023,Geneva,"Central America, Caribbean",0
01/12/2023,Geneva,Other South American countries,1226
01/12/2023,Geneva,Other Central American countries,1573
01/12/2023,Geneva,Egypt,1099
01/12/2023,Geneva,Other North African countries,2719
01/12/2023,Geneva,South Africa,944
01/12/2023,Geneva,Other African countries,4235
01/12/2023,Geneva,Bahrain,507
01/12/2023,Geneva,Israel,710
01/12/2023,Geneva,India,2367
01/12/2023,Geneva,Japan,1293
01/12/2023,Geneva,Other South-East Asian countries,3090
01/12/2023,Geneva,Qatar,1592
01/12/2023,Geneva,Kuwait,1643
01/12/2023,Geneva,Australia,4190
01/12/2023,Geneva,"Australia, New Zealand, Oceania",0
01/12/2023,Geneva,China,4649
01/12/2023,Geneva,Gulf States,0
01/12/2023,Geneva,Hong Kong,611
01/12/2023,Geneva,Indonesia,1373
01/12/2023,Geneva,South Korea,696
01/12/2023,Geneva,Malaysia,1784
01/12/2023,Geneva,Philippines,1002
01/12/2023,Geneva,"New Zealand, Oceania",537
01/12/2023,Geneva,Singapore,2470
01/12/2023,Geneva,Oman,113
01/12/2023,Geneva,Taiwan (Chinese Taipei),294
01/12/2023,Geneva,Thailand,971
01/12/2023,Geneva,Other West Asian countries,3477
01/12/2023,Geneva,Estonia,127
01/12/2023,Geneva,Latvia,178
01/12/2023,Geneva,Lithuania,228
01/12/2023,Geneva,Saudi Arabia,3878
01/12/2023,Geneva,United Arab Emirates,5303
01/12/2023,Geneva,Serbia and Montenegro,0
01/12/2023,Geneva,Croatia,157
01/12/2023,Geneva,Romania,1222
01/12/2023,Geneva,Russia,1757
01/12/2023,Geneva,Slovakia,199
01/12/2023,Geneva,Slovenia,179
01/12/2023,Geneva,Czechia,627
01/12/2023,Geneva,Ukraine,1283
01/12/2023,Geneva,Serbia,332
01/12/2023,Valais,Switzerland,206328
01/12/2023,Valais,Baltic States,0
01/12/2023,Valais,Germany,19582
01/12/2023,Valais,France,14509
01/12/2023,Valais,Italy,5654
01/12/2023,Valais,Austria,682
01/12/2023,Valais,United Kingdom,23932
01/12/2023,Valais,Irland,1156
01/12/2023,Valais,Netherlands,8805
01/12/2023,Valais,Belgium,9372
01/12/2023,Valais,Luxembourg,1384
01/12/2023,Valais,Denmark,798
01/12/2023,Valais,Sweden,1018
01/12/2023,Valais,Norway,376
01/12/2023,Valais,Finland,846
01/12/2023,Valais,Spain,4025
01/12/2023,Valais,Portugal,1413
01/12/2023,Valais,Greece,1322
01/12/2023,Valais,Turkey,287
01/12/2023,Valais,Other European countries,691
01/12/2023,Valais,Liechtenstein,81
01/12/2023,Valais,Iceland,76
01/12/2023,Valais,Poland,1116
01/12/2023,Valais,Hungary,232
01/12/2023,Valais,Belarus,126
01/12/2023,Valais,Bulgaria,266
01/12/2023,Valais,Malta,206
01/12/2023,Valais,Cyprus,408
01/12/2023,Valais,Chile,111
01/12/2023,Valais,United States,29149
01/12/2023,Valais,Canada,1789
01/12/2023,Valais,Mexico,1436
01/12/2023,Valais,Brazil,2764
01/12/2023,Valais,Argentina,105
01/12/2023,Valais,"Central America, Caribbean",0
01/12/2023,Valais,Other South American countries,518
01/12/2023,Valais,Other Central American countries,676
01/12/2023,Valais,Egypt,263
01/12/2023,Valais,Other North African countries,233
01/12/2023,Valais,South Africa,284
01/12/2023,Valais,Other African countries,577
01/12/2023,Valais,Bahrain,38
01/12/2023,Valais,Israel,374
01/12/2023,Valais,India,1652
01/12/2023,Valais,Japan,733
01/12/2023,Valais,Other South-East Asian countries,764
01/12/2023,Valais,Qatar,336
01/12/2023,Valais,Kuwait,2062
01/12/2023,Valais,Australia,4908
01/12/2023,Valais,"Australia, New Zealand, Oceania",0
01/12/2023,Valais,China,2435
01/12/2023,Valais,Gulf States,0
01/12/2023,Valais,Hong Kong,1549
01/12/2023,Valais,Indonesia,2438
01/12/2023,Valais,South Korea,1020
01/12/2023,Valais,Malaysia,2771
01/12/2023,Valais,Philippines,689
01/12/2023,Valais,"New Zealand, Oceania",317
01/12/2023,Valais,Singapore,5561
01/12/2023,Valais,Oman,41
01/12/2023,Valais,Taiwan (Chinese Taipei),1290
01/12/2023,Valais,Thailand,2192
01/12/2023,Valais,Other West Asian countries,569
01/12/2023,Valais,Estonia,54
01/12/2023,Valais,Latvia,205
01/12/2023,Valais,Lithuania,422
01/12/2023,Valais,Saudi Arabia,1188
01/12/2023,Valais,United Arab Emirates,2349
01/12/2023,Valais,Serbia and Montenegro,0
01/12/2023,Valais,Croatia,175
01/12/2023,Valais,Romania,878
01/12/2023,Valais,Russia,1871
01/12/2023,Valais,Slovakia,209
01/12/2023,Valais,Slovenia,195
01/12/2023,Valais,Czechia,652
01/12/2023,Valais,Ukraine,1016
01/12/2023,Valais,Serbia,119
01/12/2023,Ticino,Switzerland,47453
01/12/2023,Ticino,Baltic States,0
01/12/2023,Ticino,Germany,5654
01/12/2023,Ticino,France,1645
01/12/2023,Ticino,Italy,15224
01/12/2023,Ticino,Austria,392
01/12/2023,Ticino,United Kingdom,1336
01/12/2023,Ticino,Irland,99
01/12/2023,Ticino,Netherlands,1083
01/12/2023,Ticino,Belgium,299
01/12/2023,Ticino,Luxembourg,145
01/12/2023,Ticino,Denmark,65
01/12/2023,Ticino,Sweden,120
01/12/2023,Ticino,Norway,49
01/12/2023,Ticino,Finland,61
01/12/2023,Ticino,Spain,615
01/12/2023,Ticino,Portugal,350
01/12/2023,Ticino,Greece,218
01/12/2023,Ticino,Turkey,159
01/12/2023,Ticino,Other European countries,426
01/12/2023,Ticino,Liechtenstein,89
01/12/2023,Ticino,Iceland,2
01/12/2023,Ticino,Poland,282
01/12/2023,Ticino,Hungary,89
01/12/2023,Ticino,Belarus,13
01/12/2023,Ticino,Bulgaria,96
01/12/2023,Ticino,Malta,133
01/12/2023,Ticino,Cyprus,32
01/12/2023,Ticino,Chile,30
01/12/2023,Ticino,United States,2597
01/12/2023,Ticino,Canada,276
01/12/2023,Ticino,Mexico,110
01/12/2023,Ticino,Brazil,554
01/12/2023,Ticino,Argentina,35
01/12/2023,Ticino,"Central America, Caribbean",0
01/12/2023,Ticino,Other South American countries,135
01/12/2023,Ticino,Other Central American countries,101
01/12/2023,Ticino,Egypt,37
01/12/2023,Ticino,Other North African countries,112
01/12/2023,Ticino,South Africa,31
01/12/2023,Ticino,Other African countries,55
01/12/2023,Ticino,Bahrain,10
01/12/2023,Ticino,Israel,156
01/12/2023,Ticino,India,331
01/12/2023,Ticino,Japan,78
01/12/2023,Ticino,Other South-East Asian countries,192
01/12/2023,Ticino,Qatar,247
01/12/2023,Ticino,Kuwait,89
01/12/2023,Ticino,Australia,384
01/12/2023,Ticino,"Australia, New Zealand, Oceania",0
01/12/2023,Ticino,China,501
01/12/2023,Ticino,Gulf States,0
01/12/2023,Ticino,Hong Kong,46
01/12/2023,Ticino,Indonesia,274
01/12/2023,Ticino,South Korea,58
01/12/2023,Ticino,Malaysia,41
01/12/2023,Ticino,Philippines,90
01/12/2023,Ticino,"New Zealand, Oceania",83
01/12/2023,Ticino,Singapore,198
01/12/2023,Ticino,Oman,6
01/12/2023,Ticino,Taiwan (Chinese Taipei),127
01/12/2023,Ticino,Thailand,195
01/12/2023,Ticino,Other West Asian countries,150
01/12/2023,Ticino,Estonia,36
01/12/2023,Ticino,Latvia,72
01/12/2023,Ticino,Lithuania,49
01/12/2023,Ticino,Saudi Arabia,215
01/12/2023,Ticino,United Arab Emirates,574
01/12/2023,Ticino,Serbia and Montenegro,0
01/12/2023,Ticino,Croatia,81
01/12/2023,Ticino,Romania,420
01/12/2023,Ticino,Russia,302
01/12/2023,Ticino,Slovakia,58
01/12/2023,Ticino,Slovenia,40
01/12/2023,Ticino,Czechia,70
01/12/2023,Ticino,Ukraine,260
01/12/2023,Ticino,Serbia,75
01/12/2023,Fribourg Region,Switzerland,19876
01/12/2023,Fribourg Region,Baltic States,0
01/12/2023,Fribourg Region,Germany,1430
01/12/2023,Fribourg Region,France,3479
01/12/2023,Fribourg Region,Italy,914
01/12/2023,Fribourg Region,Austria,132
01/12/2023,Fribourg Region,United Kingdom,456
01/12/2023,Fribourg Region,Irland,54
01/12/2023,Fribourg Region,Netherlands,442
01/12/2023,Fribourg Region,Belgium,295
01/12/2023,Fribourg Region,Luxembourg,80
01/12/2023,Fribourg Region,Denmark,19
01/12/2023,Fribourg Region,Sweden,53
01/12/2023,Fribourg Region,Norway,3
01/12/2023,Fribourg Region,Finland,1
01/12/2023,Fribourg Region,Spain,668
01/12/2023,Fribourg Region,Portugal,365
01/12/2023,Fribourg Region,Greece,7
01/12/2023,Fribourg Region,Turkey,86
01/12/2023,Fribourg Region,Other European countries,45
01/12/2023,Fribourg Region,Liechtenstein,0
01/12/2023,Fribourg Region,Iceland,0
01/12/2023,Fribourg Region,Poland,60
01/12/2023,Fribourg Region,Hungary,31
01/12/2023,Fribourg Region,Belarus,0
01/12/2023,Fribourg Region,Bulgaria,6
01/12/2023,Fribourg Region,Malta,0
01/12/2023,Fribourg Region,Cyprus,0
01/12/2023,Fribourg Region,Chile,4
01/12/2023,Fribourg Region,United States,327
01/12/2023,Fribourg Region,Canada,49
01/12/2023,Fribourg Region,Mexico,13
01/12/2023,Fribourg Region,Brazil,91
01/12/2023,Fribourg Region,Argentina,19
01/12/2023,Fribourg Region,"Central America, Caribbean",0
01/12/2023,Fribourg Region,Other South American countries,65
01/12/2023,Fribourg Region,Other Central American countries,35
01/12/2023,Fribourg Region,Egypt,2
01/12/2023,Fribourg Region,Other North African countries,36
01/12/2023,Fribourg Region,South Africa,0
01/12/2023,Fribourg Region,Other African countries,45
01/12/2023,Fribourg Region,Bahrain,0
01/12/2023,Fribourg Region,Israel,19
01/12/2023,Fribourg Region,India,65
01/12/2023,Fribourg Region,Japan,5
01/12/2023,Fribourg Region,Other South-East Asian countries,70
01/12/2023,Fribourg Region,Qatar,4
01/12/2023,Fribourg Region,Kuwait,0
01/12/2023,Fribourg Region,Australia,47
01/12/2023,Fribourg Region,"Australia, New Zealand, Oceania",0
01/12/2023,Fribourg Region,China,203
01/12/2023,Fribourg Region,Gulf States,0
01/12/2023,Fribourg Region,Hong Kong,23
01/12/2023,Fribourg Region,Indonesia,18
01/12/2023,Fribourg Region,South Korea,9
01/12/2023,Fribourg Region,Malaysia,54
01/12/2023,Fribourg Region,Philippines,0
